,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,num_samples,duration,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence
341,0Imt6qXxH6YIoZmfSSBSsl,0.76,0.87,2,-4.696,1,0.191,0.0171,8.02e-05,0.0992,0.911,179.924,3884927,176.18716,0.0,173.17442,-4.696,179.924,0.358,4,1.0,2,0.585,1,0.445
342,5guxj8LbTGBwp7UqtHgBG0,0.907,0.85,7,-5.245,1,0.105,0.0989,1.18e-05,0.123,0.91,109.979,3915237,177.56177,0.0,173.70268,-5.245,109.979,0.817,4,1.0,7,0.564,1,0.531
343,1PjUSBR4cV1j2XeqaOcAI9,0.58,0.764,2,-6.017,1,0.0639,0.139,0.0,0.212,0.604,169.961,4142073,187.84912,0.0,184.34322,-6.017,169.961,0.775,4,1.0,2,0.45,1,0.303
344,6tX1mKCY8gxxoTXkTwMkMy,0.72,0.87,0,-6.109,0,0.163,0.093,0.000811,0.301,0.96,180.137,3236529,146.78136,0.10984,146.78136,-6.109,180.137,0.752,4,1.0,0,0.453,0,0.571
345,35qa2RH0S1G1ehWHQKjmqG,0.797,0.808,7,-4.97,1,0.205,0.109,3.42e-05,0.0673,0.892,150.047,3368174,152.75166,0.0,152.75165,-4.97,150.047,0.765,4,0.955,7,0.68,1,0.622
346,4mtXuTvPqnNkitczqY3HJs,0.819,0.543,7,-5.369,1,0.0561,0.0485,0.0,0.434,0.855,110.011,3789335,171.85193,0.0,171.85193,-5.369,110.011,0.776,4,1.0,7,0.918,1,0.701
347,4jlVkmgmgPu584hocajj0d,0.834,0.646,9,-6.711,1,0.138,0.0886,5.47e-05,0.633,0.927,125.033,3620025,164.17348,0.0,161.9824,-6.711,125.033,0.796,4,1.0,9,0.535,1,0.51
348,5rp9jitdhcBNNFG7xFpUlj,0.843,0.762,2,-5.175,1,0.291,0.199,0.000235,0.0409,0.889,89.982,4307767,195.36359,0.0,190.31075,-5.175,89.982,0.084,4,1.0,2,0.733,1,0.642
349,26dXOkhzMxLLNaUXt77HQc,0.629,0.495,9,-6.86,1,0.103,0.539,0.000231,0.0326,0.548,89.773,3800419,172.3546,0.23252,169.76689,-6.86,89.773,0.44,4,1.0,9,0.078,1,0.238
350,24Sqz5FNuD6D5Utxeg4DmK,0.565,0.707,5,-4.98,1,0.0357,0.568,0.0,0.374,0.401,79.973,4057450,184.01134,0.16385,180.07076,-4.98,79.973,0.077,4,1.0,5,0.592,1,0.621
351,6D6HVKe7Qu3imn4zzJD0W9,0.691,0.389,4,-8.247,1,0.0367,0.765,0.0,0.0941,0.306,104.952,5006048,227.03166,0.10989,215.36508,-8.247,104.952,0.705,4,0.941,4,0.355,1,0.465
352,0b8Sf6sJqXOr9cP6tQ7QQx,0.644,0.74,10,-6.233,1,0.0323,0.455,0.0,0.1,0.718,140.033,3845599,174.40358,0.0,163.57878,-6.233,140.033,0.555,4,1.0,10,0.723,1,0.497
353,2yyluSgySg95O24RBkgrMR,0.632,0.653,9,-6.646,1,0.0379,0.508,0.0,0.265,0.355,99.997,3641651,165.15424,0.11624,161.78503,-6.646,99.997,0.813,4,1.0,9,0.566,1,0.501
354,3r9eGg4SVPbhtiPTA9UkmK,0.394,0.282,8,-9.873,1,0.0367,0.928,0.0,0.342,0.296,118.317,5468636,248.0107,3.86612,234.7131,-9.873,118.317,0.021,4,0.914,8,0.773,1,0.731
355,2Z1fwyUIhfq8MrxrR1yvsh,0.545,0.998,8,-3.645,1,0.234,0.0192,0.0,0.877,0.142,129.992,4203992,190.65723,0.11029,190.65723,-3.645,129.992,0.82,4,1.0,8,0.05,1,0.294
356,5STqsbcMcEy4rYXrE1H3Af,0.665,0.978,2,-4.64,1,0.111,0.123,2.32e-06,0.621,0.71,146.047,3001233,136.11034,2.15365,131.29723,-4.64,146.047,0.852,4,0.472,2,0.29,1,0.4
357,5NxcwsJjimdAoE7UtZm9Qd,0.633,0.885,11,-2.626,0,0.144,0.0294,0.0,0.339,0.394,92.075,3145221,142.64041,0.17379,136.4927,-2.626,92.075,0.391,4,0.976,11,0.557,0,0.518
358,1UcHgDvcSi7epiDsqX4Hlj,0.486,0.883,9,-4.296,1,0.147,0.0028,0.0,0.24,0.307,103.986,3030815,137.45193,0.12748,130.0956,-4.296,103.986,0.11,4,1.0,9,0.047,1,0.148
359,6QtC9XV1epDT9rJRLm4rg6,0.665,0.924,5,-4.859,1,0.0542,0.0352,0.00149,0.14,0.433,92.526,2962447,134.35133,0.06395,123.18766,-4.859,92.526,0.044,4,1.0,5,0.358,1,0.307
360,1UJhxFYza5iKVkwr1JRWGC,0.253,0.994,11,-2.778,1,0.345,0.000942,3.71e-06,0.2,0.084,102.707,2695654,122.25188,0.0,108.79129,-2.778,102.707,0.115,3,0.095,11,0.521,1,0.515
361,2CHwb8oZDkVvtvzTEY4fTU,0.61,0.311,4,-9.307,1,0.0374,0.971,0.000889,0.127,0.321,105.311,1600200,72.57143,0.44122,72.57143,-9.307,105.311,0.358,4,1.0,4,0.547,1,0.714
362,6bBM1eXNKZ4xpScD79Qk8J,0.662,0.774,2,-5.746,1,0.054,0.424,0.0,0.221,0.718,100.006,3849930,174.6,0.58036,172.39655,-5.746,100.006,0.386,4,0.953,2,0.881,1,0.781
363,6gxse64Waw5Li4ZjNTd7n3,0.54,0.662,9,-10.154,1,0.0377,0.685,0.173,0.101,0.497,133.564,4629677,209.96268,0.0,199.75546,-10.154,133.564,0.129,4,1.0,9,0.067,1,0.206
364,3DeZhgI8UOvRsu3YsZG8mh,0.611,0.436,11,-10.196,0,0.0279,0.721,0.709,0.124,0.306,91.418,6114259,277.29065,0.20136,265.92072,-10.196,91.418,0.0,3,0.805,11,0.752,0,0.735
365,1f2fEN6Q1LHpJZyAkQj1TH,0.619,0.802,7,-8.926,1,0.0658,0.745,0.529,0.101,0.414,134.726,4255238,192.98132,3.43075,185.85832,-8.926,134.726,0.159,4,0.865,7,0.287,1,0.421
366,27T7ECsMNQUezbOqyKJZIY,0.592,0.741,7,-8.659,1,0.0372,0.594,0.0801,0.148,0.646,97.485,6175764,280.08,0.15673,275.58023,-8.659,97.485,0.464,3,0.222,7,0.243,1,0.467
367,0hotSxyCUVvHFuxC1fe4HQ,0.506,0.42,1,-10.403,0,0.0327,0.896,0.872,0.118,0.454,141.082,5425829,246.06934,0.14907,234.08035,-10.403,141.082,0.174,4,0.836,1,0.583,0,0.493
368,4aJJPcByqcSwo9MARos0kL,0.687,0.519,7,-10.643,1,0.0403,0.897,0.368,0.151,0.866,94.887,4420584,200.48,0.0,193.70087,-10.643,94.887,0.345,4,1.0,7,0.618,1,0.526
369,14e90RymfGQtBPqraNrICF,0.514,0.515,8,-10.3,1,0.0286,0.794,0.869,0.135,0.538,91.251,5581884,253.14667,0.0,240.96507,-10.3,91.251,0.74,3,1.0,8,0.319,1,0.432
370,1iagQQdVqJOaAvG5Atf1Jn,0.558,0.418,4,-12.476,0,0.027,0.874,0.47,0.141,0.351,99.402,4404355,199.74399,0.22685,191.7678,-12.476,99.402,0.237,3,1.0,4,0.051,0,0.353
371,52VvP4jllnGPVsRL4LMkM8,0.552,0.349,6,-13.133,0,0.0327,0.964,0.0361,0.0949,0.574,100.971,5690194,258.0587,0.15633,251.59401,-13.133,100.971,0.63,4,0.486,6,0.531,0,0.65
372,20xcvYtUr0U0W6dZTxiRKv,0.663,0.275,0,-11.959,0,0.0439,0.807,0.038,0.12,0.27,139.123,5881999,266.75732,0.14408,253.84634,-11.959,139.123,0.141,4,1.0,0,0.538,0,0.491
373,4aHc7hnqkSzc1KLU9LnL26,0.462,0.443,4,-14.335,1,0.045,0.853,0.491,0.11,0.567,119.756,8799773,399.08267,0.0,387.29144,-14.335,119.756,0.334,4,1.0,4,0.59,1,0.47
374,02nMYbIiYIzaFA3D3Bkn6W,0.605,0.784,0,-6.194,1,0.0592,0.00833,6.73e-06,0.114,0.873,170.999,3952403,179.2473,2.14204,173.08154,-6.194,170.999,0.941,4,1.0,0,0.946,1,0.797
375,4cyJyQEHdQm7UvkFrvStSV,0.798,0.691,2,-5.135,1,0.0402,0.064,3.33e-05,0.121,0.946,110.922,4105791,186.20367,0.60717,181.33043,-5.135,110.922,0.918,4,1.0,2,0.518,1,0.577
376,1QlnW7dbQzSJ3JaVDZJsl9,0.614,0.722,8,-7.099,1,0.0404,0.00743,0.000215,0.099,0.533,99.086,4142210,187.85533,0.50535,183.82658,-7.099,99.086,0.154,4,1.0,8,0.63,1,0.574
377,4D60gMr7EIgB2gMgcAgOqG,0.736,0.694,4,-6.113,0,0.114,0.115,2.35e-05,0.15,0.593,112.994,4514684,204.74757,0.0,201.50858,-6.113,112.994,0.802,4,1.0,4,0.177,0,0.241
378,5NZcKD2lKDVZiCFADvAyfh,0.597,0.666,3,-6.042,1,0.0807,0.133,1.23e-05,0.0578,0.698,149.888,3753783,170.2396,0.5805,166.80054,-6.042,149.888,0.029,4,1.0,3,0.31,1,0.427
379,6gnkJg4PI3nFB2dH0p7Zcg,0.794,0.648,0,-7.348,1,0.0453,0.671,0.0,0.0881,0.857,147.915,3581147,162.4103,0.4302,156.47926,-7.348,147.915,0.877,4,1.0,0,0.6,1,0.632
380,3aBadxxxpLfur1XQ2J1STg,0.714,0.936,1,-3.97,0,0.0513,0.00224,0.0,0.319,0.759,122.997,4049171,183.63586,0.25537,178.54984,-3.97,122.997,0.918,4,1.0,1,0.434,0,0.589
381,3NHEvMtQspPX4LHzM2pNAa,0.826,0.602,9,-8.355,0,0.0487,0.0413,3.73e-06,0.0514,0.789,111.984,3476607,157.66925,0.41732,153.00209,-8.355,111.984,0.821,4,0.934,9,0.579,0,0.506
382,2R2alhmtiFv0zDwZEPvsG3,0.763,0.447,2,-6.83,1,0.0354,0.604,0.0,0.0823,0.717,90.998,4125852,187.11346,2.06658,181.2956,-6.83,90.998,0.165,4,1.0,2,0.879,1,0.813
383,4wbEBmAhxOchkSdfltzavr,0.746,0.793,6,-4.105,0,0.0468,0.0138,0.0,0.0761,0.748,129.972,3224444,146.23329,0.51156,141.6185,-4.105,129.972,0.857,4,1.0,6,0.334,0,0.539
384,65MYefLJNESKpALeupGmFG,0.562,0.487,8,-5.161,1,0.039,0.0481,0.0,0.125,0.456,179.894,4860655,220.43787,0.59211,212.97342,-5.161,179.894,0.418,3,1.0,8,0.568,1,0.602
385,7tRG0O7Wsv6F9YP8RIjDC1,0.845,0.653,7,-5.836,1,0.0429,0.146,0.0,0.167,0.837,129.002,3921252,177.83456,0.43524,170.29515,-5.836,129.002,0.916,4,1.0,7,0.536,1,0.597
386,0DoEUecCPGMYdpJcXBCxXh,0.686,0.405,6,-11.706,0,0.0449,0.815,0.0023,0.105,0.496,119.955,4506609,204.38136,0.63261,196.01125,-11.706,119.955,0.575,4,0.916,6,0.802,0,0.771
387,1rEGBQV0AY43X8VZlGHkYI,0.825,0.448,1,-7.843,0,0.306,0.364,0.0,0.117,0.761,81.594,4015746,182.12,0.56349,173.63303,-7.843,81.594,0.222,4,1.0,1,0.019,0,0.128
388,5KxGMX9yuctWnWrt0Mbggs,0.711,0.917,8,-5.029,1,0.0768,0.00127,2.57e-05,0.307,0.854,117.967,4110975,186.43878,0.51098,181.89351,-5.029,117.967,0.822,4,0.989,8,0.373,1,0.287
389,7639Kxry8ZPnnJhnjBuNId,0.765,0.509,10,-6.888,0,0.0413,0.208,0.0,0.101,0.201,126.896,3419887,155.09692,0.43533,150.85423,-6.888,126.896,0.767,4,0.929,10,0.302,0,0.472
390,4T60Ody5UKOFtDFuNeZgpa,0.791,0.735,10,-4.42,1,0.0598,0.0195,3.75e-06,0.236,0.967,105.004,4448710,201.75555,0.45864,196.13896,-4.42,105.004,0.512,4,1.0,10,0.264,1,0.249
391,4WmRC5ickQdEzf01vUq2w2,0.499,0.457,9,-6.255,1,0.0348,0.0377,2.29e-06,0.22,0.578,161.882,3803036,172.4733,0.54526,166.33034,-6.255,161.882,0.362,3,0.965,9,0.508,1,0.651
392,6C0piz1tkvbG1YvG9W3pUN,0.693,0.528,7,-6.811,0,0.0416,0.35,0.0,0.18,0.637,77.031,2542270,115.29569,0.5805,111.60671,-6.811,77.031,0.134,4,1.0,7,0.563,0,0.594
393,4eNbQ2QB3CVlMTzpzp3fuv,0.661,0.892,0,-5.766,1,0.0384,0.00206,0.05,0.0865,0.877,146.963,3995043,181.18109,0.50485,176.11755,-5.766,146.963,0.944,4,1.0,0,0.621,1,0.581
394,7xEmet7Q7e1tWhhFz7FtBp,0.809,0.653,9,-7.459,1,0.0438,0.00181,0.000123,0.0654,0.362,113.024,3910717,177.35678,0.55138,172.52426,-7.459,113.024,0.971,4,1.0,9,0.481,1,0.335
395,4Fy7OKA36iOZSMrpY2wBuK,0.828,0.539,0,-8.237,1,0.0547,0.0353,5.47e-06,0.0555,0.435,105.009,4214899,191.15189,0.39442,186.0615,-8.237,105.009,0.497,4,1.0,0,0.32,1,0.387
396,1Kj7oRfAHQ6K8WVlgVrloZ,0.74,0.788,11,-5.921,0,0.0612,0.0661,0.0,0.113,0.746,123.997,4011984,181.94939,2.42649,178.71239,-5.921,123.997,0.785,4,1.0,11,0.552,0,0.58
397,4P45imU1ZE9SepJolz3KxN,0.824,0.782,3,-5.458,1,0.0675,0.0245,1.45e-06,0.0426,0.968,124.01,3922632,177.89714,0.65741,174.3238,-5.458,124.01,0.786,4,0.865,3,0.291,1,0.395
398,04xrRHEw8PGOegKJi3huVT,0.806,0.64,6,-6.541,0,0.0874,0.124,2.38e-06,0.188,0.478,98.117,4409923,199.9965,0.56866,196.08672,-6.541,98.117,0.105,4,0.984,6,0.728,0,0.662
399,4xCwVS0ASwgAFCQQMkEHeZ,0.491,0.53,2,-6.098,1,0.0316,0.025,6.76e-06,0.0929,0.252,111.962,4732801,214.6395,0.67918,208.25977,-6.098,111.962,0.082,4,0.477,2,0.556,1,0.624
400,5zQyt4aBco4N8cJg82FvFb,0.699,0.426,7,-7.798,0,0.0303,0.132,4.63e-05,0.308,0.267,126.491,4064372,184.32526,2.43229,178.76463,-7.798,126.491,0.496,4,1.0,7,0.593,0,0.583
401,2Pr4obublCnAFrec6Qq4lQ,0.706,0.824,5,-5.179,1,0.0286,0.0605,2.43e-05,0.0614,0.637,124.005,4210484,190.95166,1.02168,186.60136,-5.179,124.005,0.869,4,0.989,5,0.705,1,0.614
402,5Psnv5I8JbiDvUADoRGTSW,0.756,0.761,0,-5.37,1,0.0523,0.0426,0.0,0.407,0.357,121.98,3680108,166.89832,0.45859,161.10585,-5.37,121.98,0.783,4,1.0,0,0.559,1,0.599
403,0xGtQXLv0WYYXAopurQ7Qh,0.634,0.714,2,-7.309,1,0.0487,0.179,0.0,0.122,0.472,110.976,4375544,198.43736,3.21596,190.5023,-7.309,110.976,0.925,4,0.809,2,0.287,1,0.579
404,1AijjSH5B1JZN8k1E7U2QV,0.628,0.735,2,-5.357,1,0.0326,0.00151,0.0,0.357,0.584,112.019,3884548,176.16998,0.59224,170.20227,-5.357,112.019,0.765,4,1.0,2,0.033,1,0.324
405,27MDvMekkmi0PivLqHSRfx,0.529,0.82,1,-5.698,1,0.0754,0.00095,9.69e-06,0.102,0.339,117.129,3614477,163.92186,0.35401,157.77959,-5.698,117.129,0.303,4,1.0,1,0.265,1,0.417
406,76qogBo9ZHJV4kHxWna5Qy,0.796,0.632,5,-5.234,1,0.039,0.00582,0.0,0.112,0.768,114.999,4876592,221.16063,0.71537,214.75555,-5.234,114.999,0.73,4,1.0,5,0.597,1,0.401
407,50CKF4Qi2k5wYJtLlwj2mI,0.692,0.889,1,-4.84,1,0.035,0.00347,0.0,0.0648,0.962,99.997,4858827,220.35497,3.3785,215.5102,-4.84,99.997,0.53,4,1.0,1,0.284,1,0.615
408,6ZmED3SkDaibDLP081MwZw,0.603,0.579,2,-7.449,1,0.0362,0.0776,0.0,0.164,0.486,153.91,3909344,177.29451,0.5107,173.66785,-7.449,153.91,0.149,4,1.0,2,0.0,1,0.258
409,77UH1vblS56pqs9tVCkO6m,0.758,0.587,0,-6.845,1,0.0256,0.0578,0.0,0.142,0.915,100.014,4007946,181.76627,1.00399,172.69841,-6.845,100.014,0.176,4,0.894,0,0.416,1,0.532
410,1SSMD3dQ5at7sCsd8q4jwv,0.737,0.906,2,-4.115,1,0.0542,0.0459,0.0,0.202,0.658,89.029,4639362,210.4019,0.3541,205.2702,-4.115,89.029,0.419,4,1.0,2,0.565,1,0.734
411,55ZYVr1GdUNb9YBNAKh6LG,0.638,0.621,0,-7.085,1,0.104,0.0396,9.37e-05,0.113,0.649,176.183,4144401,187.9547,0.56889,183.7337,-7.085,176.183,0.501,4,1.0,0,0.327,1,0.467
412,7xvstcha03DuCVDo0RFIUZ,0.759,0.77,5,-6.333,1,0.037,0.00729,0.0,0.0705,0.672,106.044,4253955,192.92313,0.37732,187.76816,-6.333,106.044,0.468,4,1.0,5,0.538,1,0.423
413,1Y5CyFxoRhY55uBgEZujfU,0.704,0.713,8,-4.808,0,0.0496,0.0301,0.0,0.107,0.564,105.143,4557057,206.66925,0.47315,203.11655,-4.808,105.143,0.748,4,1.0,8,0.502,0,0.566
414,08j7971FZ2faLjGAc64L9a,0.703,0.739,7,-5.206,1,0.0362,0.0126,0.0,0.343,0.48,116.981,4283643,194.26952,0.40005,189.57932,-5.206,116.981,0.85,4,1.0,7,0.383,1,0.567
415,2cBlefqEnwQaTofrtFpUJR,0.644,0.808,9,-5.584,1,0.0384,0.00395,5.86e-06,0.417,0.602,91.989,3641251,165.1361,2.82703,158.0292,-5.584,91.989,0.021,4,1.0,9,0.289,1,0.364
416,4efk0VucmLUCVIpXSGdUHq,0.654,0.941,2,-4.893,1,0.0371,0.00262,0.0,0.327,0.958,135.079,5241806,237.72363,0.70254,230.76572,-4.893,135.079,0.979,4,0.971,2,0.433,1,0.491
417,5zoZhoR8ZovHH1PTNCBuuT,0.733,0.781,7,-5.826,1,0.0359,0.00265,0.0,0.127,0.961,119.963,4498531,204.01501,2.64707,200.29533,-5.826,119.963,0.786,4,1.0,7,0.336,1,0.457
418,4y4spB9m0Q6026KfkAvy9Q,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859,3292000,149.29704,0.22635,143.71991,-7.071,79.859,0.107,4,0.667,11,0.812,0,0.815
419,4Gt2kh3QbAGU6yquOWn4aW,0.703,0.657,4,-5.363,1,0.0783,0.139,0.0,0.093,0.455,82.96,3227579,146.37546,0.15002,143.80118,-5.363,82.96,0.245,4,1.0,4,0.071,1,0.261
420,71hBQ9qHsZU2M3vDF8MtaN,0.757,0.536,1,-6.818,1,0.0466,0.0836,0.0,0.645,0.205,103.931,3285190,148.9882,0.0,148.9882,-6.818,103.931,0.393,4,1.0,1,0.728,1,0.662
421,1aTf6n7MSd9z1LQYJEcmqF,0.513,0.884,1,-4.2,0,0.0312,0.00161,0.000208,0.145,0.452,103.034,4299618,194.994,0.3127,190.8448,-4.2,103.034,0.425,4,1.0,1,0.434,0,0.477
422,3r1qdSsvJEwiMKHeCWapMM,0.576,0.751,2,-5.256,1,0.0269,0.0125,0.000459,0.0501,0.38,103.009,4281522,194.17332,0.31823,181.62068,-5.256,103.009,0.896,4,1.0,2,0.284,1,0.514
423,02EKM4d0J6AftgttumTzzB,0.411,0.754,2,-5.631,1,0.0375,0.00983,0.0121,0.466,0.512,174.003,4188008,189.93234,0.31914,177.77197,-5.631,174.003,0.085,4,0.994,2,0.661,1,0.637
424,0ZkpIZ3PQb1rYrM3ghBXIv,0.344,0.339,7,-14.94,1,0.0365,0.698,0.0006,0.105,0.215,105.789,2004972,90.92844,0.0,78.13515,-14.94,105.789,0.169,4,0.884,7,0.66,1,0.696
425,1NBQUtKSQdu7Nlw2isLxAV,0.57,0.842,3,-5.747,1,0.028,0.032,0.0455,0.262,0.512,126.951,3365932,152.64998,0.31923,141.91457,-5.747,126.951,0.9,4,0.407,3,0.212,1,0.374
426,5hQjB552fc7TQAtdzJTzLo,0.409,0.77,10,-8.344,1,0.0441,0.00188,0.0028,0.103,0.448,155.97,4821992,218.68443,0.0,207.27873,-8.344,155.97,0.099,4,0.976,10,0.376,1,0.431
427,6U2tdXbNc2MLcgSTvDrb5L,0.342,0.389,11,-7.798,0,0.0301,0.0638,3.4e-06,0.0908,0.237,158.003,5144306,233.30186,5.04454,229.79048,-7.798,158.003,0.193,4,0.441,11,0.395,0,0.517
428,6tSXLuWhy6Bjn4BswKyJ24,0.497,0.586,0,-7.65,1,0.0284,0.0501,0.101,0.103,0.294,124.037,4137756,187.65334,0.33084,176.62259,-7.65,124.037,0.667,3,1.0,0,0.788,1,0.825
429,0FJUm7nNKXdRTSzjm8XypG,0.445,0.532,2,-7.889,1,0.0306,0.104,0.00236,0.346,0.162,131.997,7389938,335.1446,0.33841,331.848,-7.889,131.997,0.553,3,0.954,2,0.539,1,0.713
430,1FnaRNR5YLddYYd6xwJ3DX,0.353,0.392,2,-13.039,1,0.0339,0.931,0.0439,0.337,0.168,84.586,5733544,260.02466,3.12889,248.41289,-13.039,84.586,0.101,4,0.996,2,0.881,1,0.785
431,0QSPFCvGJlu0xR51gXG70M,0.595,0.838,11,-4.878,1,0.0334,0.00252,0.0776,0.0594,0.279,127.042,4416174,200.28,0.31342,194.83282,-4.878,127.042,0.829,4,0.556,11,0.613,1,0.409
432,1CPt73YB6ltBzioPQD2cLh,0.475,0.843,11,-4.528,0,0.038,0.000591,0.000134,0.346,0.428,108.034,4504374,204.28,0.33664,198.83829,-4.528,108.034,0.699,4,0.784,11,0.811,0,0.539
433,4WZkUCTbsSB7ivrZhHy9YF,0.382,0.601,1,-6.899,1,0.0799,0.413,0.0495,0.379,0.105,130.98,5417620,245.69705,4.04027,240.7619,-6.899,130.98,0.375,4,0.809,1,0.752,1,0.527
434,0FjyvdAffyJcnvbv3dLFyw,0.699,0.464,5,-8.933,0,0.0744,0.39,0.171,0.315,0.283,110.986,6347562,287.87128,0.17288,282.7784,-8.933,110.986,0.786,4,0.992,5,0.357,0,0.326
435,2aaR5Vb7kvk5mgFZyHk2Sx,0.767,0.491,1,-6.572,1,0.0437,0.635,0.00575,0.273,0.442,110.029,4955033,224.71805,0.19732,215.75983,-6.572,110.029,0.781,4,0.84,1,0.523,1,0.823
436,5zTfqZCIVxgBjH55WDzeR7,0.497,0.425,7,-10.344,1,0.0442,0.848,0.384,0.166,0.0381,140.007,5553725,251.86961,0.23923,237.56335,-10.344,140.007,0.335,4,0.839,7,0.941,1,0.771
437,1aD1IcrYHl89PnCoLMVZO4,0.782,0.796,11,-4.982,0,0.0819,0.0298,0.0,0.728,0.909,142.004,4323042,196.05634,0.0,196.05632,-4.982,142.004,0.763,4,0.991,11,0.739,0,0.713
438,4f80SteKqaB6M2JytEUrwT,0.498,0.0942,1,-18.713,1,0.126,0.952,0.0,0.13,0.299,139.218,4006800,181.7143,3.73841,178.92717,-18.713,139.218,0.223,4,1.0,1,0.0,1,0.289
439,1BQGscTgSs3CuptO6WM4eV,0.547,0.336,5,-12.28,1,0.0259,0.604,3.05e-05,0.199,0.62,87.052,4184208,189.76,0.0,183.21706,-12.28,87.052,0.296,4,1.0,5,0.917,1,0.629
440,2TwiWFSRb0K19XLc9k8Avi,0.761,0.507,9,-7.646,1,0.0331,0.0996,0.000714,0.135,0.869,144.733,6344360,287.72607,4.29569,280.65378,-7.646,144.733,0.541,4,0.937,9,0.858,1,0.746
441,5F2oiIyan6JZVa0LnhLG1l,0.627,0.695,2,-9.773,1,0.027,0.0624,0.000113,0.113,0.6,112.728,4280934,194.14667,0.0,187.24571,-9.773,112.728,0.974,4,1.0,2,0.568,1,0.698
442,34JN9pX4aBjGMxeKs4XMGe,0.477,0.88,10,-5.352,1,0.0356,0.000378,0.000443,0.103,0.812,164.748,4456746,202.12,0.0,191.48917,-5.352,164.748,0.875,4,1.0,10,0.701,1,0.507
443,3fuW9bGCLVJGpMBfqam3E5,0.491,0.649,2,-6.906,1,0.025,0.00456,0.0108,0.351,0.422,73.741,6795222,308.17334,0.0,297.4418,-6.906,73.741,0.094,4,0.989,2,0.679,1,0.664
444,1GZJrOxhpUvlgFBm73Pq9q,0.71,0.401,7,-11.389,1,0.026,0.0436,0.00127,0.156,0.387,98.089,5920278,268.49332,0.0,263.5755,-11.389,98.089,0.539,4,1.0,7,0.722,1,0.646
445,1gPm3GiTlBOpC8seaWkPbA,0.531,0.675,7,-6.367,1,0.0278,0.0014,0.015,0.13,0.671,93.528,6564456,297.70776,0.30186,281.93668,-6.367,93.528,0.238,4,0.937,7,0.095,1,0.318
446,5LVVowFa9eflHtkOrYi4ub,0.547,0.2,7,-15.82,1,0.0291,0.815,0.000199,0.106,0.404,109.496,4647233,210.75887,0.07615,202.15292,-15.82,109.496,0.29,4,0.878,7,1.0,1,0.832
447,0HJlP4VRsBNOOo6OOd6YZF,0.68,0.381,2,-7.81,0,0.0269,0.028,0.000122,0.106,0.452,73.861,5004767,226.97356,0.0,219.84073,-7.81,73.861,0.283,4,0.946,2,0.645,0,0.651
448,0c1QFVTz14DuVKtX22xPR2,0.543,0.903,9,-6.21,1,0.0353,0.000914,0.0425,0.162,0.829,123.141,3770256,170.98666,0.0,160.08998,-6.21,123.141,0.768,4,1.0,9,0.529,1,0.43
449,2HLmE9ihzfjWFzNXrrSfnI,0.544,0.666,5,-8.393,1,0.0284,0.00728,0.000811,0.297,0.585,88.14,4461173,202.32077,0.13483,195.22757,-8.393,88.14,0.357,4,1.0,5,0.458,1,0.467
450,6XgY33mdcI6rhnW7XHPkFv,0.583,0.797,9,-6.61,1,0.0261,0.00497,0.000628,0.169,0.781,129.346,5174571,234.67442,0.0,227.43365,-6.61,129.346,0.879,4,0.95,9,0.751,1,0.709
451,6b3a7rTy0vfhIKEjCAUMnP,0.416,0.736,0,-5.535,1,0.0311,0.0185,0.00826,0.177,0.229,125.281,7281498,330.22668,0.0,323.71518,-5.535,125.281,0.197,3,1.0,0,0.569,1,0.713
452,6up6wflOSkh1FWDB7OcUQa,0.613,0.501,2,-10.027,0,0.0286,0.0316,0.00125,0.115,0.256,115.303,6685560,303.2,0.0,294.9921,-10.027,115.303,0.71,4,1.0,2,0.682,0,0.673
453,5MpA89rQe3ufImMsYcJaNw,0.575,0.335,2,-10.522,1,0.0267,0.499,0.000152,0.129,0.2,112.583,7005138,317.69333,0.0,308.63382,-10.522,112.583,0.52,3,1.0,2,0.723,1,0.674
454,42DoDWKE0Ie1lSjjdALfrA,0.638,0.433,3,-7.406,1,0.0269,0.218,1.13e-06,0.0918,0.357,74.327,6055593,274.63007,0.06757,265.27057,-7.406,74.327,0.331,4,1.0,3,0.415,1,0.816
455,5fVdrd2aYqMInWGtnvQrXZ,0.62,0.63,7,-5.963,1,0.0276,0.116,0.00111,0.117,0.692,116.06,5624699,255.0884,0.0,244.54095,-5.963,116.06,0.92,4,0.867,7,0.754,1,0.78
456,6W1lzwSszRRPauQspm81v9,0.512,0.151,11,-12.471,0,0.0373,0.812,0.0388,0.111,0.296,120.243,3373519,152.99406,0.0,144.59065,-12.471,120.243,0.067,4,1.0,11,0.444,0,0.48
457,0FuJ7lWU0lUtlPHvmo01jl,0.628,0.362,0,-8.319,0,0.0273,0.397,4.86e-05,0.106,0.208,114.636,5731581,259.93564,0.0,248.48834,-8.319,114.636,0.543,3,1.0,0,0.206,0,0.42
458,4NFej39abFtnhoTbStc9T8,0.686,0.644,2,-4.715,1,0.0266,0.122,5.25e-05,0.335,0.737,116.112,3467994,157.27864,0.06399,147.95755,-4.715,116.112,0.967,4,0.751,2,0.914,1,0.703
